,run_id,rupAM,t0sAEC,rupAEC1,icNum,Time,Mean Radius,On AEC1,On AEC2,On AEC1 rel,On AEC2 rel,Taken up by AEC1 rel,Taken up by AEC2 rel,Taken up by AMs,Total taken up by AECs,Total taken up
14474,951,0.013699999999999999,0.0,0.00274,12.0,210,1.3900000000000003,0.1861,0.006,0.1949507647182065,0.13215859030837,0.4297087785459878,0.1938325991189427,0.3889,0.419,0.8079
14475,951,0.013699999999999999,0.0,0.00274,12.0,240,1.3900000000000003,0.1127,0.0037,0.1180599203855017,0.0814977973568281,0.4606117745652629,0.198237885462555,0.4349,0.4487,0.8836
14476,951,0.013699999999999999,0.0,0.00274,12.0,270,1.3900000000000003,0.0643,0.0016,0.0673580557301487,0.0352422907488986,0.4816677142258537,0.2048458149779735,0.465,0.4691,0.9341
14477,951,0.013699999999999999,0.0,0.00274,12.0,300,1.3900000000000003,0.0377,0.0008,0.0394929813534464,0.0176211453744493,0.492038550178085,0.2048458149779735,0.4825,0.479,0.9615
14478,951,0.013699999999999999,0.0,0.00274,12.0,330,1.3900000000000003,0.021,0.0003,0.0219987429289754,0.0066079295154185,0.4994762204064529,0.2070484581497797,0.4925,0.4862,0.9787
14479,951,0.013699999999999999,0.0,0.00274,12.0,360,1.3900000000000003,0.0102,0.0003,0.0106851037083595,0.0066079295154185,0.5038759689922481,0.2070484581497797,0.4991,0.4904,0.9895
14480,951,0.013699999999999999,0.0,0.00274,12.0,390,1.3900000000000003,0.0058,0.0001,0.0060758432851456,0.0022026431718061,0.5055520636915986,0.2070484581497797,0.5021,0.492,0.9941
14481,951,0.013699999999999999,0.0,0.00274,12.0,420,1.3900000000000003,0.0031,0.0,0.0032474334799916,0.0,0.5069138906348208,0.2070484581497797,0.5036,0.4933,0.9969
14482,951,0.013699999999999999,0.0,0.00274,12.0,450,1.3900000000000003,0.0014,0.0,0.0014665828619316,0.0,0.5074376702283679,0.2070484581497797,0.5048,0.4938,0.9986
14483,951,0.013699999999999999,0.0,0.00274,12.0,480,1.3900000000000003,0.0009,0.0,0.0009428032683846,0.0,0.5075424261470773,0.2070484581497797,0.5052,0.4939,0.9991
14484,952,0.06849999999999999,0.0,0.00274,12.0,0,1.3900000000000003,0.9582,0.0418,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14485,952,0.06849999999999999,0.0,0.00274,12.0,30,1.3900000000000003,0.7242,0.0273,0.7557921102066374,0.65311004784689,0.0750365268211229,0.0311004784688995,0.1753,0.0732,0.2485
14486,952,0.06849999999999999,0.0,0.00274,12.0,60,1.3900000000000003,0.5285,0.0162,0.5515549989563765,0.3875598086124402,0.1349405134627426,0.0598086124401913,0.3235,0.1318,0.4553
14487,952,0.06849999999999999,0.0,0.00274,12.0,90,1.3900000000000003,0.3729,0.0092,0.389167188478397,0.2200956937799043,0.1773116259653517,0.062200956937799,0.4454,0.1725,0.6179
14488,952,0.06849999999999999,0.0,0.00274,12.0,120,1.3900000000000003,0.2442,0.0044,0.2548528490920476,0.1052631578947368,0.2065330828637027,0.069377990430622,0.5506,0.2008,0.7514
14489,952,0.06849999999999999,0.0,0.00274,12.0,150,1.3900000000000003,0.139,0.0016,0.1450636610310999,0.0382775119617224,0.2306407848048424,0.0717703349282296,0.6354,0.224,0.8594
14490,952,0.06849999999999999,0.0,0.00274,12.0,180,1.3900000000000003,0.0663,0.0005,0.0691922354414527,0.0119617224880382,0.2451471509079524,0.0741626794258373,0.6952,0.238,0.9332
14491,952,0.06849999999999999,0.0,0.00274,12.0,210,1.3900000000000003,0.0251,0.0004,0.0261949488624504,0.0095693779904306,0.2539135879774577,0.0741626794258373,0.7281,0.2464,0.9745
14492,952,0.06849999999999999,0.0,0.00274,12.0,240,1.3900000000000003,0.0096,0.0001,0.0100187852222917,0.0023923444976076,0.2567313713212273,0.0765550239234449,0.7411,0.2492,0.9903
14493,952,0.06849999999999999,0.0,0.00274,12.0,270,1.3900000000000003,0.003,0.0,0.0031308703819661,0.0,0.2574619077436861,0.0765550239234449,0.7471,0.2499,0.997
